arch,condition,seed,reward_x,reward_y,final_loss,coverage,side,Ng,reward_z,wrong_z_mean,specificity_z,reward_rank_percentile,peak_error,top10_com_error,spatial_corr_reward_log_metric,area_reward_z,area_wrong_z_mean,area_specificity_z,area_reward_rank_percentile,area_peak_error,area_top10_com_error,area_spatial_corr_reward_log_metric,mean_area,mean_stretch
jepa,control,21660702,0.5,0.5,0.29456770420074463,1.0,16,256,0.6056010522786265,0.3837854463811246,0.22181560589750188,0.7091836734693877,0.4242640687119285,0.08888445521314747,0.24846928527378262,0.7599008106385476,0.45824918861393193,0.3016516220246157,0.7704081632653061,0.16996731711975946,0.0746313159808527,0.32943465555036594,8.74751155096243,3.008245720830466
jepa,control,21660702,0.5,0.75,0.29456770420074463,1.0,16,256,0.6289224230212185,0.3808702750383006,0.24805214798291786,0.7142857142857143,0.6264982043070835,0.22339360981586562,0.2546852698639211,0.7522121644404122,0.4592102693886989,0.29300189505171326,0.7704081632653061,0.0897527467855751,0.2055471084801201,0.2968315142293753,8.74751155096243,3.008245720830466
jepa,control,21660702,0.75,0.25,0.29456770420074463,1.0,16,256,-0.07624828092197679,0.4690166130312,-0.5452648939531768,0.3826530612244898,0.552268050859363,0.43912428178411006,-0.0858893819913972,0.048002914634784316,0.5472364256144024,-0.4992335109796181,0.42346938775510207,0.5038738819276991,0.42817082678825136,-0.03526572558932064,8.74751155096243,3.008245720830466
jepa,control,21660702,0.75,0.5,0.29456770420074463,1.0,16,256,0.05618960997072376,0.45246187666961246,-0.3962722666988887,0.42346938775510207,0.6264982043070835,0.33141272362484175,-0.023561401204051365,0.23104099026099204,0.5243566661611264,-0.2933156759001344,0.4846938775510204,0.3287180487219336,0.30823698251838494,0.055808193188829326,8.74751155096243,3.008245720830466
jepa,control,21660702,0.75,0.75,0.29456770420074463,1.0,16,256,0.5867671720814538,0.38613968140577115,0.20062749067568264,0.7091836734693877,0.7778174593052023,0.38966479428922096,0.22184070949497445,0.6579644060697655,0.4709912391850297,0.18697316688473575,0.7040816326530612,0.2953340857778225,0.3628909173175095,0.24337521057846517,8.74751155096243,3.008245720830466
jepa,reward,21660702,0.25,0.25,0.990620493888855,1.0,16,256,1.0370474598283514,-0.015405119850198401,1.0524525796785498,0.8469387755102041,0.2368778400591983,0.012113622602380875,0.4361959682733123,-0.31897075116887064,0.15257385993527817,-0.4715446111041488,0.32142857142857145,0.35355339059327373,0.24971586084141928,-0.13359199625501028,2.1199372018141744,2.876804157021347
jepa,reward,21660702,0.25,0.5,1.0462056398391724,1.0,16,256,0.9590279952281452,-0.14619251351012597,1.1052205087382712,0.7704081632653061,0.4362084109434134,0.05244276596995316,0.42866663613091976,-0.4168211195395026,-0.012741027730854976,-0.4040800918086477,0.33163265306122447,0.21921577396609843,0.2104191538247711,-0.12122157334479537,0.8717922170146313,2.3662271126568464
jepa,reward,21660702,0.25,0.75,0.9355332851409912,1.0,16,256,0.7085640801366054,0.13182859125671662,0.5767354888798888,0.8724489795918368,0.02357022603955162,0.0030360343565280085,0.2944061306841952,0.8130589544464993,-0.14245862244398755,0.9555175768904869,0.7857142857142857,0.19002923751652304,0.058109877743296345,0.3403482964094454,0.634703227589141,2.674908619622162
jepa,reward,21660702,0.5,0.25,1.0378007888793945,1.0,16,256,1.0308273707646725,-0.13047201590341886,1.1612993866680914,0.8010204081632653,0.11180339887498945,0.073478547828533,0.44345804476566336,0.2974715138542249,-0.07100794329641022,0.3684794571506351,0.6275510204081632,0.6387922632245601,0.4309043466611836,0.056257520215829096,0.8332372821940832,2.437484747314655
jepa,reward,21660702,0.5,0.5,0.30437150597572327,1.0,16,256,1.3900613690347152,0.45296000550277404,0.9371013635319412,0.9285714285714286,0.04714045207910316,0.007913175026920197,0.6481853237821439,1.3974729264195147,0.46602292849441285,0.9314499979251019,0.9336734693877551,0.04714045207910316,0.007976237125220602,0.6547431175438065,8.444661390883246,2.9209487954005753
jepa,reward,21660702,0.5,0.75,0.2976562976837158,1.0,16,256,1.5637635717247438,0.24908008136578555,1.3146834903589582,0.9081632653061225,0.11180339887498948,0.020826506923556524,0.6967630620987343,1.5678985157034717,0.27422003223923225,1.2936784834642394,0.9183673469387755,0.11180339887498948,0.023784699908456705,0.6977531184094893,8.9275762804864,2.9993802005773205
jepa,reward,21660702,0.75,0.25,0.9128974080085754,1.0,16,256,1.3939782873438264,-0.10542384862117105,1.4994021359649974,0.8826530612244898,0.19002923751652304,0.04096512978552232,0.5697565811791346,0.03422416496269443,-0.15334726651137098,0.1875714314740654,0.49489795918367346,0.11785113019775795,0.3920316996481396,0.10217695878979234,0.9319212214519592,2.8874041770501413
jepa,reward,21660702,0.75,0.5,0.2919546365737915,1.0,16,256,1.1553020198451025,0.3700880517791004,0.7852139680660021,0.9030612244897959,0.17400510848184247,0.05288995327326645,0.5272483280411354,1.1744868437811398,0.3952850550936653,0.7792017886874745,0.9132653061224489,0.17400510848184247,0.034443426475730385,0.5333366523814831,8.9631634659705,3.0153116339422654
jepa,reward,21660702,0.75,0.75,0.9946295619010925,1.0,16,256,1.205068875085378,0.01507762425315623,1.1899912508322217,0.8673469387755102,0.2368778400591983,0.02413062693577076,0.48582508288757487,0.3786698090747753,-0.1266621672651368,0.5053319763399121,0.6173469387755102,0.0849836585598798,0.2853285470192783,0.17253544045209873,0.7621669368948476,2.7694227010681325
rnn,control,21760702,0.25,0.25,0.21701355278491974,1.0,16,256,0.2098340850122317,0.45367729272312896,-0.24384320771089726,0.4642857142857143,0.5622375931144334,0.4156186616468714,0.06281367461437404,0.2155145480828827,0.4505638796476664,-0.23504933156478372,0.4744897959183674,0.5622375931144334,0.40951555834254116,0.06521573824466248,16.485852517333367,4.0610435482867135
rnn,control,21760702,0.25,0.5,0.21701355278491974,1.0,16,256,0.3629131854539175,0.43454240516791826,-0.07162921971400077,0.5561224489795918,0.3218867985971328,0.23749076768215646,0.11529656030938552,0.3613264078264692,0.4323373971797181,-0.0710109893532489,0.5510204081632653,0.3218867985971328,0.24046516546860514,0.11651026159072096,16.485852517333367,4.0610435482867135
rnn,control,21760702,0.25,0.75,0.21701355278491974,1.0,16,256,0.7337061672735743,0.38819328244046114,0.34551288483311315,0.8112244897959183,0.1269295517643985,0.2550781401049166,0.22454453836587382,0.7145506656937717,0.38818436494630526,0.3263663007474664,0.8112244897959183,0.1269295517643985,0.27008146749283646,0.21780948915034426,16.485852517333367,4.0610435482867135
rnn,control,21760702,0.5,0.25,0.21701355278491974,1.0,16,256,0.24270571530231927,0.449568338936868,-0.20686262363454871,0.47959183673469385,0.6610177338350648,0.35972095905754875,0.06685642902444523,0.2448027755757372,0.4469028512110596,-0.2021000756353224,0.47959183673469385,0.6610177338350648,0.34597592388594783,0.06902248187875892,16.485852517333367,4.0610435482867135
rnn,control,21760702,0.5,0.5,0.21701355278491974,1.0,16,256,0.5228051550543193,0.414555908967868,0.10824924608645137,0.6887755102040817,0.4737556801183966,0.11428981236490898,0.27169043798673886,0.5219273781833818,0.412262275885104,0.10966510229827775,0.6938775510204082,0.4737556801183966,0.099095121918163,0.2717562325912609,16.485852517333367,4.0610435482867135
rnn,control,21760702,0.5,0.75,0.21701355278491974,1.0,16,256,0.5619754013885698,0.4096596281760867,0.15231577321248313,0.7142857142857143,0.370060055186242,0.14739455225865558,0.24884463851669975,0.5620161364670708,0.40725118109964287,0.15476495536742796,0.7040816326530612,0.370060055186242,0.15792512930884686,0.2494137218522226,16.485852517333367,4.0610435482867135
rnn,control,21760702,0.75,0.25,0.21701355278491974,1.0,16,256,0.5056035207064713,0.416706113261349,0.08889740744512231,0.6785714285714286,0.8263036837493695,0.45941208610726464,0.11609654489852549,0.5003179534090679,0.41496345398189327,0.08535449942717466,0.6785714285714286,0.8263036837493695,0.44350387517232265,0.11671004451466617,16.485852517333367,4.0610435482867135
rnn,control,21760702,0.75,0.5,0.21701355278491974,1.0,16,256,0.22864521831401316,0.45132590106040626,-0.2226806827463931,0.4744897959183674,0.6857680203813662,0.3077701377433363,0.08873739391676418,0.23321187096810284,0.4483517142870139,-0.2151398433189111,0.47959183673469385,0.6857680203813662,0.29464587316320506,0.09065028284180075,16.485852517333367,4.0610435482867135
rnn,control,21760702,0.75,0.75,0.21701355278491974,1.0,16,256,0.47106397829184693,0.4210235560631771,0.050040422228669834,0.6530612244897959,0.6186903731090195,0.3215360796422007,0.1331360660013753,0.46635784905772987,0.4192084670258105,0.047149382031919373,0.6632653061224489,0.6186903731090195,0.3192752634504401,0.1308161516420805,16.485852517333367,4.0610435482867135
rnn,reward,21760702,0.25,0.25,0.20706188678741455,1.0,16,256,1.7355076272218566,0.020560791118259786,1.7149468361035969,0.923469387755102,0.12692955176439846,0.015369912675804086,0.7313331406673365,1.7260694411405035,0.026420702328817214,1.6996487388116863,0.9285714285714286,0.12692955176439846,0.01602148871160598,0.7271982739411101,15.37873167491024,3.9151642313361696
rnn,reward,21760702,0.25,0.5,0.22002768516540527,1.0,16,256,1.481668776029635,0.23554718255941265,1.2461215934702223,0.9183673469387755,0.03726779962499649,0.02368564739112461,0.6842959271938683,1.4659610200784656,0.2394334759858585,1.2265275440926071,0.9183673469387755,0.03726779962499649,0.023722782591991887,0.677212549789064,15.452483825171088,3.9211169459383335
rnn,reward,21760702,0.25,0.75,0.22240979969501495,1.0,16,256,1.6885385248044256,0.053195150595536665,1.635343374208889,0.923469387755102,0.1269295517643985,0.0298341461218394,0.7149519042171372,1.6615635029576634,0.061934341380548645,1.5996291615771148,0.9183673469387755,0.1269295517643985,0.029382767724114345,0.702411063246983,15.163676605509915,3.885998035017682
rnn,reward,21760702,0.5,0.25,0.21900956332683563,1.0,16,256,1.552676932083813,0.2425490098117823,1.3101279222720308,0.9387755102040817,0.03726779962499649,0.01149763396760926,0.6773502282085438,1.534773915789219,0.24831872511699699,1.2864551906722221,0.9387755102040817,0.03726779962499649,0.011386553958770147,0.6696039051152114,15.840513814056923,3.974410613511699
rnn,reward,21760702,0.5,0.5,0.22423796355724335,1.0,16,256,1.4709901833692405,0.4748499373121471,0.9961402460570934,0.9336734693877551,0.04714045207910316,0.010041401447895662,0.6913187904804992,1.4595971337834677,0.47468294921390924,0.9849141845695584,0.9285714285714286,0.04714045207910316,0.010879268633019685,0.6862126303588099,15.821387851075684,3.966829902032399
rnn,reward,21760702,0.5,0.75,0.2187403291463852,1.0,16,256,1.547543088217039,0.31001093297176874,1.2375321552452703,0.9336734693877551,0.03726779962499651,0.028160347563775213,0.7033218006909446,1.5326735420428788,0.3092933416890537,1.223380200353825,0.9336734693877551,0.03726779962499651,0.028319933830093336,0.6980518412974828,15.773962758663991,3.9611995167898613
rnn,reward,21760702,0.75,0.25,0.21867266297340393,1.0,16,256,1.7080862734787383,0.13354502413564923,1.574541249343089,0.9438775510204082,0.07071067811865477,0.013290106860292347,0.6997102247621974,1.6987170041092243,0.1376941004255949,1.5610229036836294,0.9438775510204082,0.07071067811865477,0.013083390839446898,0.6961084323824434,15.780950073113004,3.9665644383284455
rnn,reward,21760702,0.75,0.5,0.2131361961364746,1.0,16,256,1.6510968745104548,0.2728952642581549,1.3782016102523,0.9387755102040817,0.06009252125773319,0.015963198351797613,0.7292304307595454,1.633521414395162,0.27367872027901835,1.3598426941161437,0.9387755102040817,0.06009252125773319,0.015844350244389523,0.7214197251211553,15.705025966913935,3.9537745381015523
rnn,reward,21760702,0.75,0.75,0.21863484382629395,1.0,16,256,1.6232606636573275,0.1417328213598817,1.4815278422974458,0.9387755102040817,0.11785113019775796,0.013522263236305981,0.6840058622123887,1.6184557376780966,0.1477512189643262,1.4707045187137704,0.9336734693877551,0.11785113019775796,0.013391774562193324,0.6805648338407109,15.942417738396916,3.986538773275595
transformer,control,21760702,0.25,0.25,0.15341109037399292,1.0,16,256,-0.7518358012788245,-0.07626407207587191,-0.6755717292029526,0.23979591836734693,0.8720983634634086,0.6332812644557706,-0.33085574937037265,-0.744875057401556,-0.06471160882266655,-0.6801634485788894,0.23979591836734693,0.8720983634634086,0.6298515283535997,-0.32872336979609534,21.212024888391205,4.608098475028901
transformer,control,21760702,0.25,0.5,0.15341109037399292,1.0,16,256,-0.38861840081934285,-0.12166624713330712,-0.26695215368603575,0.37755102040816324,0.7174414416676962,0.4666538183900957,-0.20432881301814215,-0.3775644568384811,-0.1106254338930509,-0.2669390229454302,0.3877551020408163,0.7174414416676962,0.4613855147118433,-0.20018736969760406,21.212024888391205,4.608098475028901
transformer,control,21760702,0.25,0.75,0.15341109037399292,1.0,16,256,0.10102405698865549,-0.1828715543593069,0.2838956113479624,0.5561224489795918,0.6276056794587578,0.3993574996483891,0.05309533115167199,0.10652797349202131,-0.17113698768436372,0.27766496117638506,0.5561224489795918,0.6276056794587578,0.39247960278524,0.054539406293914135,21.212024888391205,4.608098475028901
transformer,control,21760702,0.5,0.25,0.15341109037399292,1.0,16,256,-0.3257975828522077,-0.129518849379199,-0.19627873347300873,0.413265306122449,0.7174414416676962,0.5137227082133936,-0.24638985100835395,-0.3099650802442783,-0.11907535596732627,-0.19088972427695206,0.41836734693877553,0.7174414416676962,0.512842420311836,-0.24076256698775558,21.212024888391205,4.608098475028901
transformer,control,21760702,0.5,0.5,0.15341109037399292,1.0,16,256,-0.48921887293011296,-0.10909118811946084,-0.3801276848106521,0.3469387755102041,0.5185449728701349,0.2839571221882984,-0.21397539918658978,-0.47848963525576194,-0.0980097865908908,-0.38047984866487117,0.3469387755102041,0.5185449728701349,0.28137340579352743,-0.20799717808139168,21.212024888391205,4.608098475028901
transformer,control,21760702,0.5,0.75,0.15341109037399292,1.0,16,256,-0.3819366594885295,-0.12250146479965877,-0.2594351946888707,0.3826530612244898,0.38477987935383995,0.1495067675686185,-0.11705681024699396,-0.36998545436269437,-0.11157280920252424,-0.25841264516017015,0.39285714285714285,0.38477987935383995,0.14259957540047666,-0.11200201999638643,21.212024888391205,4.608098475028901
transformer,control,21760702,0.75,0.25,0.15341109037399292,1.0,16,256,0.3286978051941016,-0.21133077288498764,0.5400285780790892,0.6428571428571429,0.6276056794587578,0.5017737358187526,0.03393388878544384,0.34421968456080876,-0.20084845156796213,0.5450681361287709,0.6530612244897959,0.6276056794587578,0.5042834008503931,0.037684833610920045,21.212024888391205,4.608098475028901
transformer,control,21760702,0.75,0.5,0.15341109037399292,1.0,16,256,0.15712575936247983,-0.18988426715603493,0.34701002651851476,0.5867346938775511,0.38477987935383995,0.26172028630746985,0.05340851277792756,0.17172883783405324,-0.1792870957271177,0.35101593356117095,0.6071428571428571,0.38477987935383995,0.26545318568400245,0.059775564092524415,21.212024888391205,4.608098475028901
transformer,control,21760702,0.75,0.75,0.15341109037399292,1.0,16,256,0.38861131793798087,-0.21881996197797257,0.6074312799159535,0.6785714285714286,0.16499158227686112,0.10108478902496015,0.1470963060213282,0.3958352602330001,-0.20730039852698606,0.6031356587599861,0.6785714285714286,0.16499158227686112,0.1078380230082723,0.14729198511304692,21.212024888391205,4.608098475028901
transformer,reward,21760702,0.25,0.25,0.1591082662343979,1.0,16,256,1.8703048006329646,-0.4360851235484361,2.3063899241814005,0.9183673469387755,0.02357022603955158,0.04559442591760728,0.8257024467582997,1.874337042770329,-0.43417358785775023,2.308510630628079,0.9132653061224489,0.02357022603955158,0.045400550146289784,0.8273276485107733,20.179912298271717,4.489898327941994
transformer,reward,21760702,0.25,0.5,0.1607496291399002,1.0,16,256,1.8432832479648655,-0.12277026698327027,1.9660535149481357,0.9336734693877551,0.060092521257733136,0.024859650676292564,0.7924126048741985,1.8565097462256306,-0.12196308676030268,1.9784728329859333,0.9336734693877551,0.060092521257733136,0.025175642189281113,0.7968789708181402,20.840871874235823,4.5652119460389295
transformer,reward,21760702,0.25,0.75,0.15032947063446045,1.0,16,256,1.7899588293552415,-0.36009129013090135,2.150050119486143,0.9336734693877551,0.1269295517643985,0.0547848050919921,0.7474021190826193,1.7954528909319958,-0.35819972405290446,2.1536526149849005,0.9336734693877551,0.1269295517643985,0.054856188888734135,0.7497786386235757,20.22354226864829,4.495553424908621
transformer,reward,21760702,0.5,0.25,0.1600976586341858,1.0,16,256,1.9315247335536876,-0.28238437790334886,2.2139091114570366,0.9336734693877551,0.060092521257733136,0.04164100005330426,0.820593799471165,1.9325025198287165,-0.28209896016009695,2.214601479988813,0.9336734693877551,0.060092521257733136,0.04162983350356798,0.8206878404303164,20.405746492291645,4.515703936850479
transformer,reward,21760702,0.5,0.5,0.1566924899816513,1.0,16,256,1.7903615046182602,0.19031443672456683,1.6000470678936933,0.923469387755102,0.04714045207910316,0.020542408756303414,0.8130375932392622,1.7974254044531417,0.1898452694665519,1.60758013498659,0.923469387755102,0.04714045207910316,0.019057058723703023,0.815528065167958,20.14251729201145,4.4879945363287135
transformer,reward,21760702,0.5,0.75,0.15742719173431396,1.0,16,256,1.7187338864903845,0.0002453954553377491,1.7184884910350466,0.9285714285714286,0.06009252125773319,0.042098742003520005,0.7760631969016965,1.7239961683020786,0.0026992940806583113,1.7212968742214203,0.923469387755102,0.06009252125773319,0.03893691020824296,0.7786576511818133,21.116783374103278,4.595160936187134
transformer,reward,21760702,0.75,0.25,0.14947395026683807,1.0,16,256,1.9264459085685925,-0.3084242978161109,2.2348702063847035,0.923469387755102,0.07071067811865477,0.042065385759693645,0.7817058912418432,1.9305487135855075,-0.3038762224263866,2.234424936011894,0.923469387755102,0.07071067811865477,0.04167580695306836,0.7839015567797691,20.432979351409774,4.520011143888536
transformer,reward,21760702,0.75,0.5,0.14897122979164124,1.0,16,256,1.7897554913435485,-0.117684796671443,1.9074402880149914,0.9285714285714286,0.121335164821342,0.042201398369022355,0.7770603307447091,1.795939315893603,-0.11835946034163801,1.914298776235241,0.9285714285714286,0.121335164821342,0.041957721161944794,0.7788847645427628,20.183273247865433,4.4915296256097585
transformer,reward,21760702,0.75,0.75,0.15613619983196259,1.0,16,256,1.9558903743102638,-0.20442931643010342,2.1603196907403674,0.9387755102040817,0.12692955176439852,0.05622597407971174,0.8382917014132297,1.9601119838213827,-0.20168347961581437,2.161795463437197,0.9387755102040817,0.12692955176439852,0.0557855824555861,0.8397542978620735,21.17926879727199,4.599834140083176
jepa,control,21760702,0.25,0.25,0.2951945960521698,1.0,16,256,0.359952489728866,0.27313677027588257,0.08681571945298344,0.6428571428571429,0.552268050859363,0.4811511914993076,0.14883082960783348,0.42980767214916166,0.38664137510160557,0.04316629704755609,0.6377551020408163,0.552268050859363,0.5050057936444601,0.16575417648062973,8.946286424784718,3.0364619040065937
jepa,control,21760702,0.25,0.5,0.2951945960521698,1.0,16,256,-0.018810833155155485,0.32048218563638525,-0.3392930187915407,0.4642857142857143,0.6264982043070835,0.3898312765320305,-0.02080999893212051,0.14968326836609783,0.4216569255744886,-0.27197365720839073,0.5306122448979592,0.6264982043070835,0.46239297054384526,0.04839567827586185,8.946286424784718,3.0364619040065937
jepa,control,21760702,0.25,0.75,0.2951945960521698,1.0,16,256,0.5228958361741199,0.2527688519702258,0.27012698420389414,0.7193877551020408,0.7778174593052023,0.4443313844913292,0.16004531636536248,0.5525440946841866,0.3712993222847275,0.18124477239945913,0.6989795918367347,0.7778174593052023,0.545512297571972,0.16458239970621347,8.946286424784718,3.0364619040065937
jepa,control,21760702,0.5,0.25,0.2951945960521698,1.0,16,256,0.11713068445555534,0.30348949593504637,-0.18635881147949102,0.5204081632653061,0.304138126514911,0.31596981978586824,0.023881671655962954,0.2803396030681269,0.4053248837367349,-0.12498528066860803,0.576530612244898,0.304138126514911,0.29549188489108735,0.09097556966435821,8.946286424784718,3.0364619040065937
jepa,control,21760702,0.5,0.5,0.2951945960521698,1.0,16,256,-0.007702479043862414,0.31909364137247365,-0.32679612041633604,0.4744897959183674,0.42426406871192857,0.14247414536295025,0.0018736595198784226,0.23277719526700275,0.4112701847118755,-0.17849298944487274,0.5459183673469388,0.42426406871192857,0.2146901526162248,0.1184001273690102,8.946286424784718,3.0364619040065937
jepa,control,21760702,0.5,0.75,0.2951945960521698,1.0,16,256,-0.04149713180991897,0.3233179729682307,-0.3648151047781497,0.4489795918367347,0.6264982043070835,0.25643875911860925,-0.009447993035801107,0.12386142282466225,0.424884656267168,-0.3010232334425057,0.5102040816326531,0.6264982043070835,0.36037240352761224,0.05895984418643618,8.946286424784718,3.0364619040065937
jepa,control,21760702,0.75,0.25,0.2951945960521698,1.0,16,256,0.8696519042686813,0.20942434345840566,0.6602275608102757,0.8316326530612245,0.07071067811865477,0.3052333287008887,0.31717699683627953,0.8936284315834518,0.32866378017231934,0.5649646514111325,0.8520408163265306,0.07071067811865477,0.2111872544887692,0.31413635579428334,8.946286424784718,3.0364619040065937
jepa,control,21760702,0.75,0.5,0.2951945960521698,1.0,16,256,0.14693423645487236,0.2997640519351318,-0.15282981548025942,0.5357142857142857,0.30413812651491096,0.11674476447024837,0.08058156649507402,0.28722885431280404,0.4044637273311503,-0.11723487301834629,0.576530612244898,0.30413812651491096,0.05810734938365772,0.13327165190635454,8.946286424784718,3.0364619040065937
jepa,control,21760702,0.75,0.75,0.2951945960521698,1.0,16,256,0.5964919448627685,0.24356933838414477,0.3529226064786237,0.7448979591836735,0.552268050859363,0.2430870114025074,0.20315966685148942,0.5730681307065125,0.3687338177819367,0.20433431292457582,0.7091836734693877,0.552268050859363,0.29521665204775416,0.17669116442810284,8.946286424784718,3.0364619040065937
jepa,reward,21760702,0.25,0.25,0.9596813917160034,1.0,16,256,0.683882592689029,0.0744282811836556,0.6094543115053733,0.7295918367346939,0.2368778400591983,0.20013438657468713,0.28327888958984554,-0.417441755164143,-0.03591761975347039,-0.3815241354106726,0.32142857142857145,0.41965594373380566,0.5554487381349302,-0.15291458615607664,0.7683823687082134,2.7750635306353666
jepa,reward,21760702,0.25,0.5,1.0812256336212158,1.0,16,256,1.0816518574559673,-0.11506790271817072,1.196719760174138,0.8163265306122449,0.060092521257733136,0.04099171850332795,0.4648673795694977,0.3311864902887302,-0.08592508552216592,0.41711157581089614,0.6020408163265306,0.17400510848184247,0.04667411812093154,0.04031770224371331,0.8247759828444031,2.405263052141748
jepa,reward,21760702,0.25,0.75,0.9642544388771057,1.0,16,256,0.9839709149872317,0.04306152753295357,0.9409093874542781,0.8724489795918368,0.02357022603955162,0.027913523811698922,0.38780335174346625,0.013017643610927063,-0.15294625527932101,0.16596389889024807,0.44387755102040816,0.516935413975694,0.390078546597656,0.022618598326883853,0.5992523294022022,2.8281560727436466
jepa,reward,21760702,0.5,0.25,1.0447885990142822,1.0,16,256,0.8756037111600884,-0.3043608785002181,1.1799645896603064,0.7653061224489796,0.060092521257733136,0.06723543721402153,0.4020979661897823,-0.08671105325429415,-0.19443216439794112,0.10772111114364696,0.45408163265306123,0.44876373392787533,0.434521112788911,-0.06353911683160965,1.0400020581553093,2.4223526365556696
jepa,reward,21760702,0.5,0.5,0.3022487461566925,1.0,16,256,1.2862998443720672,0.4851864805469619,0.8011133638251053,0.9438775510204082,0.04714045207910316,0.03766176010918635,0.5865026531824676,1.3049552572432375,0.49657943472442073,0.8083758225188167,0.9438775510204082,0.04714045207910316,0.03725754747601517,0.5971824685669809,8.619978307518828,2.9415218852402987
jepa,reward,21760702,0.5,0.75,0.428720086812973,1.0,16,256,1.2316403218111862,0.30631534443687736,0.9253249773743089,0.9081632653061225,0.06009252125773319,0.06748661525307635,0.5756729779514742,1.2640305918956816,0.326497007743015,0.9375335841526666,0.9132653061224489,0.06009252125773319,0.06256247678125638,0.5885057897154123,8.704991016279928,2.9527384513627317
jepa,reward,21760702,0.75,0.25,0.9569323062896729,1.0,16,256,1.2375186459467384,-0.11820849375886594,1.3557271397056043,0.8520408163265306,0.19002923751652304,0.0778688555182754,0.5026723801583688,0.09486425149824526,-0.26172172748488076,0.35658597898312605,0.47959183673469385,0.7835106182362106,0.649956241369258,0.042777088382169856,0.8728842554246096,2.781593398208766
jepa,reward,21760702,0.75,0.5,1.9255398511886597,1.0,16,256,0.7051484517986847,0.05179234956885459,0.6533561022298301,0.6989795918367347,0.43365372770858956,0.10269420962430352,0.3090029313764876,0.8316378890559102,0.06435991067245833,0.7672779783834518,0.7959183673469388,0.24776781245530843,0.056219418548422426,0.3459889346736635,0.3316395530868554,0.8222866661777094
jepa,reward,21760702,0.75,0.75,1.0118261575698853,1.0,16,256,0.9839033942851964,0.033510727251110234,0.9503926670340861,0.8928571428571429,0.05270462766947305,0.023729702535302107,0.41496119031483497,0.17234931603614057,-0.08232109995766776,0.25467041599380835,0.5051020408163265,0.5562773089426213,0.4753894752637008,0.08866201041349361,0.7812771265748839,2.7467929557231328
rnn,control,21860702,0.25,0.25,0.2183171808719635,1.0,16,256,0.8364884754731934,0.35634319711484774,0.48014527835834564,0.8214285714285714,0.6276056794587578,0.20551901636404474,0.3024474524255753,0.8253435729205957,0.35689033521975855,0.46845323770083713,0.826530612244898,0.6276056794587578,0.19385947206158305,0.2990269167462442,16.237569939432557,4.0302298486854955
rnn,control,21860702,0.25,0.5,0.2183171808719635,1.0,16,256,0.3829695795033552,0.41303305911107757,-0.030063479607722376,0.5867346938775511,0.3847798793538399,0.08384495504954712,0.1974163457500167,0.38849677277553435,0.4114961852378912,-0.022999412462356872,0.6020408163265306,0.3847798793538399,0.08615225340626713,0.19844937828728199,16.237569939432557,4.0302298486854955
rnn,control,21860702,0.25,0.75,0.2183171808719635,1.0,16,256,0.369019306438075,0.4147768432442376,-0.04575753680616257,0.5816326530612245,0.16499158227686112,0.31116215529411134,0.07891103498876856,0.3667121543972425,0.4142192625351777,-0.04750710813793524,0.5969387755102041,0.16499158227686112,0.3197857511302835,0.07730446735991944,16.237569939432557,4.0302298486854955
rnn,control,21860702,0.5,0.25,0.2183171808719635,1.0,16,256,0.2614431570060731,0.4282238619232378,-0.16678070491716468,0.5255102040816326,0.7174414416676962,0.27002957393408444,0.13695574600824537,0.2691850182268701,0.42641015455647424,-0.15722513632960416,0.5306122448979592,0.7174414416676962,0.26763311281226215,0.14028833803093724,16.237569939432557,4.0302298486854955
rnn,control,21860702,0.5,0.5,0.2183171808719635,1.0,16,256,0.31456135870292956,0.42158408671113073,-0.10702272800820117,0.5561224489795918,0.5185449728701349,0.1941851724489778,0.16240352384293696,0.31791932151434277,0.4203183666455401,-0.10239904513119735,0.5561224489795918,0.5185449728701349,0.20363742026593004,0.16379650760259043,16.237569939432557,4.0302298486854955
rnn,control,21860702,0.5,0.75,0.2183171808719635,1.0,16,256,0.38463403252808837,0.41282500248298587,-0.028190969954897505,0.5918367346938775,0.38477987935383995,0.35707112960733095,0.12503309539607912,0.3862815953119382,0.4117730824208407,-0.025491487108902533,0.6020408163265306,0.38477987935383995,0.36920037214437496,0.12574114416210794,16.237569939432557,4.0302298486854955
rnn,control,21860702,0.75,0.25,0.2183171808719635,1.0,16,256,0.3343821801081674,0.419106484035476,-0.08472430392730862,0.576530612244898,0.8720983634634086,0.4781149187285436,0.06751734861147417,0.33465012004500566,0.41822701682920727,-0.0835768967842016,0.576530612244898,0.8720983634634086,0.4802847813945039,0.06941639881913396,16.237569939432557,4.0302298486854955
rnn,control,21860702,0.75,0.5,0.2183171808719635,1.0,16,256,0.4286618825973697,0.4073215212243257,0.021340361373044014,0.6173469387755102,0.7174414416676962,0.4397565075252644,0.1822893979624307,0.4266934594705529,0.4067215994010139,0.01997186006953905,0.6275510204081632,0.7174414416676962,0.44778810513249273,0.18225271212975197,16.237569939432557,4.0302298486854955
rnn,control,21860702,0.75,0.75,0.2183171808719635,1.0,16,256,0.3750740800347237,0.41401999654465643,-0.03894591650993273,0.5867346938775511,0.6276056794587578,0.5321444318141777,0.07012255660899,0.36518424001658195,0.41441025183276026,-0.049226011816178306,0.5969387755102041,0.6276056794587578,0.5434656410088224,0.06607345464598378,16.237569939432557,4.0302298486854955
